Gender,Country ,Degree ,Job Title
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Physics or astronomy
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Other
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,"Information technology, networking, or system administration"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Doctoral degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Doctoral degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Doctoral degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Information technology, networking, or system administration"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,"Information technology, networking, or system administration"
Female,China,Bachelor’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Engineering (non-computer focused)
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Mathematics or statistics
Male,India,Master’s degree,"Information technology, networking, or system administration"
Male,India,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,Mathematics or statistics
Male,India,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Other
Female,India,Doctoral degree,Mathematics or statistics
Male,India,Bachelor’s degree,Other
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,Other
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Professional degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Female,India,Doctoral degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Professional degree,"Computer science (software engineering, etc.)"
Male,Spain,Master’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Other
Male,India,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
Male,India,Doctoral degree,Environmental science or geology
Male,India,Master’s degree,Mathematics or statistics
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Information technology, networking, or system administration"
Female,India,Master’s degree,Mathematics or statistics
Female,India,Master’s degree,Mathematics or statistics
Male,China,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Other
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Female,India,I prefer not to answer,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Information technology, networking, or system administration"
Male,India,Doctoral degree,Other
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Other
Female,India,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
