Gender,Country ,Job Title,Degree
Male,United States of America,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,Germany,Research Scientist,Master’s degree
Male,India,Student,Master’s degree
Male,Spain,Student,Bachelor’s degree
Male,Japan,Software Engineer,Master’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Research Scientist,Master’s degree
Male,Switzerland,Other,Master’s degree
Male,India,Student,Bachelor’s degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Data Scientist,Master’s degree
Male,Brazil,Student,Master’s degree
Male,Russia,Product/Project Manager,Master’s degree
Male,Argentina,Other,Professional degree
Male,Argentina,Business Analyst,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Switzerland,Student,Master’s degree
Male,Poland,Data Analyst,Master’s degree
Male,Brazil,Data Scientist,Bachelor’s degree
Male,Taiwan,Student,Master’s degree
Male,United States of America,Other,Master’s degree
Female,India,Student,Doctoral degree
Male,United States of America,Data Scientist,Master’s degree
Male,Other,Product/Project Manager,Doctoral degree
Male,India,Student,Doctoral degree
Male,India,Not employed,Master’s degree
Male,Canada,Data Analyst,Bachelor’s degree
Female,Canada,Student,Bachelor’s degree
Female,Brazil,Data Scientist,Doctoral degree
Female,India,Student,Bachelor’s degree
Male,United States of America,Product/Project Manager,Master’s degree
Male,Germany,Software Engineer,Bachelor’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,India,Data Scientist,Master’s degree
Female,Ukraine,Other,Bachelor’s degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,India,Not employed,Bachelor’s degree
Male,Colombia,Research Scientist,Doctoral degree
Male,Italy,Research Scientist,Doctoral degree
Male,Brazil,Business Analyst,Master’s degree
Male,Russia,Software Engineer,Master’s degree
Male,United States of America,Business Analyst,Doctoral degree
Female,Other,Student,Bachelor’s degree
Male,India,Student,Master’s degree
Male,United States of America,Data Scientist,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,Bangladesh,Research Scientist,Bachelor’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,Brazil,Research Scientist,Doctoral degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Software Engineer,Master’s degree
Female,Russia,Product/Project Manager,Doctoral degree
Male,Brazil,Data Engineer,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,United States of America,Data Analyst,Some college/university study without earning a bachelor’s degree
Male,Argentina,Software Engineer,Bachelor’s degree
Female,United States of America,Data Engineer,Doctoral degree
Male,United States of America,Other,Bachelor’s degree
Female,United States of America,Data Scientist,Master’s degree
Male,United States of America,Student,Master’s degree
Male,India,Not employed,Bachelor’s degree
Male,Indonesia,Business Analyst,Bachelor’s degree
Male,United States of America,Data Scientist,Doctoral degree
Female,Romania,Research Scientist,Doctoral degree
Male,Colombia,Software Engineer,Master’s degree
Male,France,Research Scientist,Doctoral degree
Male,India,Student,Master’s degree
Male,India,Student,Master’s degree
Male,Japan,Data Scientist,Master’s degree
Male,Germany,Data Analyst,Master’s degree
Female,Nigeria,Research Scientist,Master’s degree
Male,Morocco,Data Scientist,Master’s degree
Male,India,Not employed,Master’s degree
Female,United States of America,DBA/Database Engineer,Bachelor’s degree
Male,India,Data Analyst,Master’s degree
Male,Malaysia,Student,Bachelor’s degree
Male,Other,Not employed,Bachelor’s degree
Male,Brazil,Other,Doctoral degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,India,Not employed,Doctoral degree
Male,Spain,Data Scientist,Master’s degree
Male,Turkey,Software Engineer,Master’s degree
Male,Portugal,Data Scientist,Master’s degree
Male,United States of America,Software Engineer,Master’s degree
Male,United States of America,Research Scientist,Doctoral degree
Male,United States of America,Data Scientist,Master’s degree
Male,Nigeria,Student,Bachelor’s degree
Female,United States of America,Research Scientist,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Ukraine,Data Engineer,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Female,India,Software Engineer,Master’s degree
Female,United States of America,Statistician,Master’s degree
Male,United States of America,Student,Master’s degree
Male,India,Student,Master’s degree
Male,India,Product/Project Manager,Master’s degree
Female,Russia,Data Scientist,Master’s degree
Female,India,Not employed,Master’s degree
Female,United States of America,Software Engineer,Master’s degree
Male,Russia,Data Scientist,Bachelor’s degree
Male,India,Software Engineer,Professional degree
Female,United States of America,Data Scientist,Doctoral degree
Male,South Korea,Student,Some college/university study without earning a bachelor’s degree
Male,Germany,Student,Master’s degree
Female,India,Data Engineer,Master’s degree
Male,Brazil,Data Scientist,Master’s degree
Male,United States of America,Research Scientist,Doctoral degree
Male,India,Student,Master’s degree
Male,Morocco,Data Scientist,Doctoral degree
Female,United Kingdom of Great Britain and Northern Ireland,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,Argentina,Data Scientist,Master’s degree
Female,Greece,Business Analyst,Master’s degree
Male,Other,Research Scientist,Doctoral degree
Male,Colombia,Business Analyst,Master’s degree
Female,Canada,Research Scientist,Doctoral degree
Male,India,Product/Project Manager,Master’s degree
Male,United States of America,Software Engineer,Master’s degree
Male,United States of America,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,United States of America,Data Scientist,Master’s degree
Female,United States of America,Business Analyst,Some college/university study without earning a bachelor’s degree
Male,India,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,United States of America,Other,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,India,Data Scientist,Master’s degree
Male,Argentina,Data Scientist,Professional degree
Male,India,Data Scientist,Master’s degree
Male,Pakistan,Data Analyst,Bachelor’s degree
Male,India,Research Scientist,Professional degree
Male,Taiwan,Student,Master’s degree
Female,India,Student,Bachelor’s degree
Male,Canada,Product/Project Manager,Bachelor’s degree
Male,Russia,Business Analyst,Master’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Student,Doctoral degree
Male,Spain,Other,Professional degree
Male,India,Student,Bachelor’s degree
Male,United States of America,Software Engineer,Master’s degree
Male,Russia,Business Analyst,Master’s degree
Male,Belarus,Data Analyst,Master’s degree
Male,India,Student,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,France,Not employed,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Female,India,Student,Master’s degree
Female,United States of America,Software Engineer,Master’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Data Analyst,Bachelor’s degree
Male,United States of America,Student,Master’s degree
Male,China,Research Scientist,Doctoral degree
Male,Belarus,Data Scientist,Master’s degree
Male,Russia,Data Scientist,Bachelor’s degree
Male,Switzerland,Not employed,Master’s degree
Male,Other,Other,Some college/university study without earning a bachelor’s degree
Male,Russia,Software Engineer,Bachelor’s degree
Male,India,Other,Doctoral degree
Male,Other,Research Scientist,Doctoral degree
Female,United States of America,Product/Project Manager,Master’s degree
Male,United States of America,Statistician,Master’s degree
Female,United States of America,Other,Master’s degree
Male,Argentina,Data Scientist,Master’s degree
Female,United States of America,Other,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,India,Other,Master’s degree
Male,Japan,Software Engineer,Master’s degree
Male,Peru,Data Scientist,Master’s degree
Male,Other,Not employed,No formal education past high school
Male,India,Student,Master’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,Brazil,Data Scientist,Bachelor’s degree
Female,India,Student,Master’s degree
Male,India,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Student,Doctoral degree
Male,Germany,Data Scientist,Master’s degree
Male,India,Student,Bachelor’s degree
Male,India,Other,Master’s degree
Male,Spain,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Doctoral degree
Male,Canada,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Bachelor’s degree
Male,Colombia,Product/Project Manager,Bachelor’s degree
Male,Canada,Data Scientist,Master’s degree
Male,Canada,Data Scientist,Doctoral degree
Male,Israel,Research Scientist,Master’s degree
Male,Mexico,Data Scientist,Doctoral degree
Male,United States of America,Other,Doctoral degree
Male,Indonesia,Software Engineer,Master’s degree
Male,Viet Nam,Research Scientist,Doctoral degree
Female,Other,Software Engineer,Master’s degree
Male,Pakistan,Student,Master’s degree
Male,Taiwan,Student,Master’s degree
Male,Brazil,Data Scientist,Master’s degree
Male,Brazil,Statistician,Master’s degree
Male,United States of America,Other,Bachelor’s degree
Male,Chile,Data Scientist,Professional degree
Male,Viet Nam,Student,Master’s degree
Female,India,Software Engineer,Bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Software Engineer,Doctoral degree
Male,Belgium,Research Scientist,Doctoral degree
Female,India,Student,Doctoral degree
Male,India,Data Analyst,Master’s degree
Male,United States of America,Data Engineer,Master’s degree
Female,United States of America,Not employed,Master’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Data Scientist,Doctoral degree
Female,Russia,Data Scientist,Bachelor’s degree
Male,Other,Product/Project Manager,Master’s degree
Male,United States of America,Data Scientist,Doctoral degree
Male,Canada,Business Analyst,Doctoral degree
Male,Colombia,Data Engineer,Master’s degree
Female,India,Data Scientist,Master’s degree
Male,Australia,Research Scientist,Doctoral degree
